documents_id,source_type,category,title,raw_content,source_url,published_at,updated_at
QNA-COM-1,universe_qna_common,유니버스_통행증_이슈,메일을 연동하거나 연동한 메일을 변경하려면 어떻게 해야 하나요?,"질문: 메일을 연동하거나 연동한 메일을 변경하려면 어떻게 해야 하나요?

답변:
1. [ 유니버스 통행증 공식 홈페이지 ]에 로그인한 다음 기본 정보-메일 페이지에서 「메일 연동」을 누르면 연동할 수 있습니다.
제삼자 계정으로 유니버스 계정을 생성한 경우, 계정 보안 강화를 위해 메일을 연동하실 것을 권장합니다. 메일을 연동한 이후에는 동일한 페이지에서 연동한 메일을 변경할 수 있습니다.
2. 유니버스 산하 게임에 로그인한 다음 설정-계정을 통해 유저 센터에 방문해도 위의 작업을 수행할 수도 있습니다.
주의: 계정 보안을 위해 이메일을 연동한 이후에는 변경만 가능하며, 연동 해제는 불가능합니다.
현재 연동된 이메일을 사용할 수 없어서 연동을 변경할 수 없는 경우에는 이곳을 눌러 주세요( 유니버스 통행증 계정 문제 신청서 ).
기타 문의 사항은 고객 센터로 연락해 주세요.",https://account.universe.example,,
QNA-COM-2,universe_qna_common,유니버스_통행증_이슈,Microsoft 계정을 어떻게 연결 해제해야 하나요? 잘못된 Microsoft 계정을 연결했는데 어떻게 해야 하나요?,"질문: Microsoft 계정을 어떻게 연결 해제해야 하나요? 잘못된 Microsoft 계정을 연결했는데 어떻게 해야 하나요?

답변:
Microsoft Account 연동 해제 방법:
【유니버스 통행증 공식 웹사이트】 에 로그인하여 연동 계정에서 Microsoft Account(Xbox Live)를 해제할 수 있습니다.

Xbox에서 처음 유니버스 게임에 진입할 때, 연동 팝업 창에서 연동한 후
게임에 로그인했더니 잘못된 유니버스 계정이 연동되어 있는 경우:
이런 경우, 계정 연동 시 다른 유니버스 계정을 잘못 연동했을 수 있습니다. 아래 내용을 참고하여 연동을 해제한 후 다시 연동하세요.
다시 연동할 때는 입력한 계정 정보가 정확한지 확인해 주시기 바랍니다.
1. 다른 기기에서 이메일과 비밀번호로 【유니버스 통행증 공식 웹사이트】 에 로그인합니다
2. 연동 계정에서 Microsoft Account(Xbox Live)를 해제합니다.
3. Xbox에서 유니버스 게임에 진입하여 연동 팝업 창에서 다시 연동합니다

Xbox에서 처음 유니버스 게임에 진입할 때, 연동 팝업 창이 나타난 후
게임에 로그인했더니 게임 진행도가 초기화된 경우:
이런 경우, Microsoft Account가 새로운 유니버스 계정에 자동으로 연동되었습니다.
새로운 유니버스 계정과 Microsoft Account의 연동을 해제하려면 아래 내용을 참고하세요:
1. Xbox에서 유니버스 게임에 로그인합니다
2. 설정-계정에서 유저 센터를 클릭
3. 알림에 따라 이메일을 연동하고 비밀번호를 설정합니다
4. 설정한 이메일과 비밀번호로 다른 기기에서 【유니버스 통행증 공식 웹사이트】 에 로그인합니다
5. 연동 계정에서 Microsoft Account(Xbox Live)를 해제합니다.
6. Xbox에서 유니버스 게임에 진입하여 연동 팝업 창에서 다시 연동합니다

직접 연동 해제가 불가능한 경우, 【고객센터】를 클릭하여 도움을 요청하세요

자세한 내용은 Microsoft Account와 유니버스 통행증 계정 연동 공지를 참조하세요.
일상: 【 https://support.universe.example/articles 】",https://account.universe.example,,
QNA-COM-3,universe_qna_common,유니버스_통행증_이슈,PSN 계정을 잘못 연동했어요. PSN 계정을 연동 해제하려면 어떻게 해야 하나요?,"질문: PSN 계정을 잘못 연동했어요. PSN 계정을 연동 해제하려면 어떻게 해야 하나요?

답변:
PlayStation™Network 계정 연동 해제하기:
[ 유니버스 통행증 공식 홈페이지 ]에 로그인한 후 계정 연동 페이지로 이동하면 PlayStation™Network 계정의 연동을 해제할 수 있습니다.

PlayStation®에서 유니버스 산하 게임에 [기존 계정으로 로그인]으로 접속한 다음 잘못 연동된 유니버스 계정 연동 해제하기:
유니버스 계정을 잘못 연동했을 경우, 다음과 같은 절차를 밟으면 연동 해제 후 다시 연동할 수 있습니다.
연동 시 계정 정보가 올바른지 확인해 주세요.
1. 다른 디바이스를 사용해서 귀하의 메일과 비밀번호로 [ 유니버스 통행증 공식 홈페이지 ]에 로그인해 주세요.
2. 계정 연동 페이지에서 PlayStation™Network 계정의 연동을 해제해 주세요.
3. PlayStation®에서 유니버스 산하 게임에 입장해 [기존 계정으로 로그인]으로 접속한 다음 다시 연동해 주세요.

PlayStation®에서 유니버스 산하 게임에 접속할 때 [기존 계정으로 로그인]을 선택하지 않아서 게임 진행도가 초기화된 경우:
이때는 PlayStation™Network 계정이 자동으로 신규 유니버스 계정에 연동되었을 수 있습니다.
PlayStation™Network 계정과 신규 유니버스 계정의 연동을 해제하려면 다음 절차를 참고해 주세요.
1. PlayStation®에서 유니버스 산하 게임에 로그인해 주세요.
2. 설정-계정을 통해 유저 센터를 방문해 주세요.
3. 안내에 따라 귀하의 메일을 연동하고 비밀번호를 설정해 주세요.
4. 다른 디바이스를 통해 위에서 설정한 메일과 비밀번호를 사용해서 [ 유니버스 통행증 공식 홈페이지 ]에 로그인해 주세요.
5. 계정 연동 페이지에서 PlayStation™Network 계정의 연동을 해제해 주세요.
6. PlayStation®에서 유니버스 산하 게임에 입장해 [기존 계정으로 로그인]을 선택해 주세요.

연동을 해제할 수 없는 경우, [고객센터]에 문의하면 도움을 받으실 수 있습니다.
자세한 사항은 PlayStation™Network와 유니버스 통행증 계정 크로스 세이브 관련 공지를 참고해 주세요.
일상: https://support.universe.example/articles",https://account.universe.example,,
QNA-COM-4,universe_qna_common,유니버스_통행증_이슈,비밀번호를 잃어버렸으면 어떻게 해야 하나요?,"질문: 비밀번호를 잃어버렸으면 어떻게 해야 하나요?

답변:
1. [유니버스 통행증 공식 홈페이지]의 로그인 화면에서 「 비밀번호 찾기 」를 선택하면 비밀번호를 새로 설정할 수 있습니다.
2. 비밀번호를 새로 설정할 수 없는 경우, 고객센터에 연락해 도움을 받으시는 것을 추천합니다.",https://account.universe.example,,
QNA-COM-5,universe_qna_common,유니버스_통행증_이슈,계정에 로그인할 때 오류가 뜨는데 어떻게 해야 하나요?,"질문: 계정에 로그인할 때 오류가 뜨는데 어떻게 해야 하나요?

답변:
계정에 로그인하거나 계정 정보를 수정할 때 「요청이 너무 빈번합니다. 잠시 후 다시 시도해 주세요」라고 뜨는 경우:
오류 알림에 따라 일정 시간 후 다시 시도해 주세요.

계정에 로그인하거나 계정 정보를 수정할 때 「요청 실패, 현재 네트워크 환경이 위험합니다」라고 뜨는 경우:
오류 알림에 따라 네트워크 환경을 조정한 다음 다시 시도해 주세요.

계정에 로그인하거나 계정 정보를 수정할 때 「위험할 수 있는 조작입니다. 이메일을 통해 본인 인증을 해주세요」라고 뜨는 경우:
오류 알림에 따라 연동된 메일에서 관련 메일을 확인해 주세요.

위와 같은 방법으로도 문제가 해결되지 않을 경우, [고객센터]에 연락해 어떤 방법을 시도해 봤는지 알려주시면 도움을 받을 수 있습니다.",https://account.universe.example,,
QNA-COM-6,universe_qna_common,유니버스_통행증_이슈,계정 비밀번호는 어떻게 변경하나요?,"질문: 계정 비밀번호는 어떻게 변경하나요?

답변:
1. [ 유니버스 통행증 공식 홈페이지 ]에 로그인한 다음, 비밀번호와 보안-비밀번호 페이지로 이동하면 비밀번호를 변경할 수 있습니다.
2. 유니버스 산하 게임에 로그인한 다음, 설정-계정을 통해 유저 센터에 방문해서 비밀번호를 변경할 수도 있습니다.",https://account.universe.example,,
QNA-COM-7,universe_qna_common,유니버스_통행증_이슈,Xbox에서 〈일상〉을 실행하면 「문제가 발생했습니다」라는 알림이 뜨는데 어떻게 해야 하나요?,"질문: Xbox에서 〈일상〉을 실행하면 「문제가 발생했습니다」라는 알림이 뜨는데 어떻게 해야 하나요?

답변:
Xbox 디바이스를 재부팅한 후 다시 시도해 주세요. 해당 문제가 지속될 경우 〈일상〉 고객센터로 문의해 주시기 바랍니다: support@universe.example.",https://account.universe.example,,
QNA-COM-8,universe_qna_common,유니버스_통행증_이슈,게임 UID와 유니버스 통행증 ID는 무슨 관련이 있나요? 서로 같은 건가요?,"질문: 게임 UID와 유니버스 통행증 ID는 무슨 관련이 있나요? 서로 같은 건가요?

답변:
통행증 ID와 UID는 ID의 유형이 다릅니다.
통행증 ID는 귀하의 유니버스 계정 ID이고, UID는 각 유니버스 산하 게임에 쓰이는 ID입니다.
통행증 ID 하나에는 여러 UID가 포함될 수 있습니다.",https://account.universe.example,,
QNA-COM-9,universe_qna_common,유니버스_통행증_이슈,현재 서버의 게임 계정을 다른 서버로 옮겨 주실 수 있나요?,"질문: 현재 서버의 게임 계정을 다른 서버로 옮겨 주실 수 있나요?

답변:
죄송합니다. 해당 서비스는 현재 지원되지 않습니다. 유니버스 산하 게임의 공지를 확인해 주시기 바랍니다.",https://account.universe.example,,
QNA-COM-10,universe_qna_common,유니버스_통행증_이슈,아이디가 뭔가요? 유니버스 아이디를 변경할 수도 있나요?,"질문: 아이디가 뭔가요? 유니버스 아이디를 변경할 수도 있나요?

답변:
아이디는 유니버스 계정의 인증 수단으로, 게임이나 유니버스 계정에 로그인할 때 비밀번호와 함께 사용됩니다.
아이디 설정은 다음과 같은 방법으로 진행할 수 있습니다.
1. [ 유니버스 통행증 공식 홈페이지 ]에 로그인한 후, 기본 정보-아이디에서 「아이디 설정」을 누르면 설정할 수 있습니다.
2. 유니버스 산하 게임에 로그인한 다음 설정-계정을 통해 유저 센터에 방문하면 위와 같은 방법으로 설정할 수 있습니다.
주의: 계정 보안을 위해, 아이디를 연동한 이후에는 변경 및 연동 해제가 불가능합니다.",https://account.universe.example,,
